Ticker,Date,Open,High,Low,Close,Volume,BB_UPPER,BB_MIDDLE,BB_LOWER,RSI_14,ATR_14,SMA_20,EMA_20,Price_Change_Pct
AAPL,2018-03-01,42.126657594237145,42.419237905595054,40.739269228248325,41.2913932800293,195208000,43.268125973920995,39.595272636413576,35.922419298906156,57.080778477431714,0.9479842842391205,39.595272636413576,40.48367492214082,-1.7516045263481828
AAPL,2018-03-02,40.77229974521162,41.59812756111448,40.68971552349191,41.5768928527832,153816000,43.4741483309123,39.70276412963867,35.93137992836505,58.84279747007807,0.9451576951950811,39.70276412963867,40.58779091553533,0.6914263483862371
AAPL,2018-03-05,41.3409366759555,41.937891845850366,41.17813006592543,41.72081756591797,113605600,43.65642672331733,39.90298900604248,36.14955128876763,59.74011443476563,0.9319151298186422,39.90298900604248,40.695698215571774,0.3461651490994644
AAPL,2018-03-06,41.978012757503734,42.05823517510642,41.55802057084976,41.68543243408203,95154000,43.687541999807706,40.14856014251709,36.609578285226476,59.397238963807155,0.9010793779927859,40.14856014251709,40.789958617334655,-0.08481409018418207
AAPL,2018-03-07,41.27722339665488,41.491939436030975,41.11913683149567,41.298458099365234,126814000,43.76552632478876,40.29794063568115,36.83035494657354,55.636475615185525,0.877166251178041,40.29794063568115,40.83838713943281,-0.9283203078886748
AAPL,2018-03-08,41.404640537140025,41.79159965990496,41.30790345669109,41.74913024902344,95096400,43.78009883853349,40.510860443115234,37.24162204769698,58.90019458378398,0.8497359161324471,40.510860443115234,40.92512457844144,1.0912565998804968
AAPL,2018-03-09,41.989808793348175,42.47114687377518,41.8553151000925,42.466426849365234,128740800,43.60560414069364,40.81122646331787,38.0168487859421,63.50247300721828,0.8406131096052541,40.81122646331787,41.071915270910374,1.718111481756135
AAPL,2018-03-12,42.53956452574493,43.03506260368419,42.520691631636566,42.876976013183594,128828400,43.40192850494806,41.10982208251953,38.817715660091,65.8589392159162,0.8211861556562328,41.10982208251953,41.243825817793535,0.9667617322141053
AAPL,2018-03-13,43.08224388186974,43.296959915007946,42.29181107903721,42.464054107666016,126774000,43.30766212488554,41.31344699859619,39.319231872306844,61.55423652986727,0.8343263471072687,41.31344699859619,41.36003803587663,-0.9630387772463611
AAPL,2018-03-14,42.546646480907,42.59383591695677,41.95440771746431,42.103057861328125,117473600,43.12397377835682,41.4797924041748,39.83561102999278,57.98586537873613,0.8204050508490679,41.4797924041748,41.430801828776765,-0.8501219535529958
AAPL,2018-03-15,42.11721197443869,42.52776760576798,42.015754872627284,42.15260314941406,90975200,43.00284542095642,41.61286849975586,40.222891578555306,58.342798228718195,0.7983770281556125,41.61286849975586,41.499544811694605,0.1176762225896244
AAPL,2018-03-16,42.152606201744995,42.263503358462046,41.90957718178804,42.00395965576172,157618800,43.02198749671321,41.67221031188965,40.32243312706609,56.784155779166966,0.7666305387640693,41.67221031188965,41.54758432065338,-0.35263182471901855
AAPL,2018-03-19,41.83878888337092,41.87418005588159,40.97520827088329,41.36216735839844,133787200,42.98732572871657,41.706068992614746,40.42481225651292,50.50981243279193,0.7853534563436663,41.706068992614746,41.52992556234339,-1.527932848767144
AAPL,2018-03-20,41.348018646240234,41.71610131069404,41.277232687616795,41.348018646240234,78597600,42.92619179702228,41.746062469482425,40.56593314194257,50.37765665240274,0.7606045396817792,41.746062469482425,41.512601094143086,-0.03420689258279985
AAPL,2018-03-21,41.30082102199341,41.31261928050812,40.40892740319114,40.41128921508789,148219600,42.917626839347115,41.74842224121094,40.57921764307476,42.45730031332104,0.7733535899223015,41.74842224121094,41.40771424851878,-2.2654759812475778
AAPL,2018-03-22,40.11162050050995,40.743966672010444,39.78129094828165,39.84027862548828,165963200,43.07233466882807,41.70536098480225,40.338387300776425,38.485241624576446,0.7868765994799081,41.70536098480225,41.25843466537302,-1.4129977060628351
AAPL,2018-03-23,39.731750235606576,40.09275462767348,38.917720794677734,38.917720794677734,164115200,43.409220645043135,41.58077907562256,39.75233750620198,33.097651157557436,0.8146021161596106,41.58077907562256,41.03550953483061,-2.3156410111558
AAPL,2018-03-26,39.6562451825391,40.84307719400487,39.27164429918902,40.76521301269531,150164800,43.34366931135886,41.50763473510742,39.67160015885599,48.61206099252254,0.8939417078144338,41.50763473510742,41.00976700891296,4.74717475816373
AAPL,2018-03-27,40.97993574470846,41.32678373013827,39.384909534396165,39.7199592590332,163690400,43.36031996752747,41.38906993865967,39.41781990979187,42.59388420010651,0.9687940283806958,41.38906993865967,40.88692817559108,-2.564082648940391
AAPL,2018-03-28,39.462765249555176,40.116349873437926,38.976707252129515,39.28108215332031,166674000,43.40060370712084,41.251746559143065,39.10288941116529,40.33591164841005,0.9809974993041041,41.251746559143065,40.73399045918434,-1.104928388397275
AAPL,2018-03-29,39.59490401127065,40.52455075902881,39.38018791464152,39.587825775146484,153594000,43.434161119715675,41.166568183898924,38.89897524808217,42.62524763352394,0.9997454354758466,41.166568183898924,40.6248319178474,0.7808940207627346
AAPL,2018-04-02,39.318833512475734,39.86152096687733,38.806820808205174,39.328269958496094,150347200,43.44863270209227,41.05413703918457,38.659641376276866,41.18519758016786,1.0036707728470116,41.05413703918457,40.50134982648061,-0.6556455464986399
AAPL,2018-04-03,39.5547798132654,39.816685264797854,38.90355710149498,39.73174285888672,121112000,43.3949492701683,40.95468330383301,38.51441733749772,44.33347552805708,0.9972034435938587,40.95468330383301,40.428053924805006,1.0259106256553352
AAPL,2018-04-04,38.9035609392858,40.585887344066165,38.87760621268804,40.49150848388672,138422000,43.319188163777085,40.89498710632324,38.4707860488694,49.7844551409959,1.0479947070070204,40.89498710632324,40.43409721614612,1.9122383523381359
AAPL,2018-04-05,40.720383634266895,41.10970095809457,40.602408251249656,40.77229309082031,107732800,43.286205539645515,40.86867885589599,38.45115217214647,51.66807341954992,1.0172945475213655,40.86867885589599,40.46630634706747,0.693440717441618
AAPL,2018-04-06,40.34050465406206,40.69678903141309,39.686919993319535,39.729393005371094,140021200,43.198370376391,40.76769199371338,38.33701361103576,44.92717315907636,1.0221573010913236,40.76769199371338,40.39612412404877,-2.5578646830732743
AAPL,2018-04-09,40.083317146678915,40.840717086835404,40.07623891174833,40.12342834472656,116070800,42.96553150431237,40.65054206848144,38.33555263265052,47.70334714754428,1.0285263568322514,40.65054206848144,40.370153097446654,0.9917980355305112
AAPL,2018-04-10,40.8194836813306,41.05543445405506,40.472635757399814,40.87847137451172,113634400,42.63345735175442,40.55061683654785,38.46777632134128,52.63084210325829,1.021632053439126,40.55061683654785,40.41856436192904,1.881800885253604
AAPL,2018-04-11,40.637792361017404,41.03654966234211,40.51273876478594,40.68734359741211,89726400,42.353380637726715,40.46178131103515,38.57018198434359,51.312842860966114,0.9860733994474867,40.46178131103515,40.444162384356005,-0.4675511844574043
AAPL,2018-04-12,40.9162273902391,41.2913882825573,40.82892314965039,41.088470458984375,91557200,42.17390311203061,40.41105194091797,38.648200769805335,53.92092471204318,0.9587856341401799,40.41105194091797,40.50552505813013,0.9858762605425619
AAPL,2018-04-13,41.239478465771256,41.48958572516423,41.02004596094194,41.22768020629883,100497200,41.98525809154426,40.36480579376221,38.74435349598016,54.82535302755946,0.9238395005746164,40.36480579376221,40.574301738908105,0.33880489042155126
AAPL,2018-04-16,41.29845637192071,41.57216008536985,41.25126694554179,41.484859466552734,86313600,41.86748087972952,40.338850784301755,38.81022068887399,56.523126269234766,0.882456670467217,40.338850784301755,40.66102152249331,0.6238024040329471
AAPL,2018-04-17,41.6429599513827,42.22103871857165,41.62408345445394,42.05587387084961,106421600,42.02038035731895,40.373536109924316,38.726691862529684,60.10794447382155,0.8720082834351953,40.373536109924316,40.79386460328915,1.376440493325659
AAPL,2018-04-18,41.95440858086928,42.19272117835827,41.73497607857657,41.96148681640625,83018000,42.142808606706005,40.404209518432616,38.66561043015923,59.2384584024741,0.842418056031374,40.404209518432616,40.90506671882411,-0.22443251264547825
AAPL,2018-04-19,40.998803810032534,41.38340471077207,40.73926012758841,40.77229309082031,139235200,42.168258174587834,40.42225971221924,38.67626124985064,49.51927289982653,0.8695472440875501,40.42225971221924,40.89242161139517,-2.8340123665994144
AAPL,2018-04-20,40.25319781665466,40.399486123833064,39.03332931855462,39.10175704956055,261964400,42.20853454082929,40.38533363342285,38.562132726016415,39.67232390547102,0.9316484246717031,40.38533363342285,40.72188212931568,-4.097233475533601
AAPL,2018-04-23,39.3636710267077,39.38490573389138,38.717164561081056,38.98851013183594,146062000,42.20090431620733,40.38887310028076,38.576841884354195,39.10463437769408,0.9127979066816045,40.38887310028076,40.55679908193665,-0.2896210458805504
AAPL,2018-04-24,39.08995670517692,39.24568504985163,38.039976684850195,38.4458122253418,134768000,42.26198116249106,40.27290306091309,38.283824959335114,36.41542242415829,0.9337200822758781,40.27290306091309,40.35575271464191,-1.3919431767437596
AAPL,2018-04-25,38.37031327873025,39.03097615846978,38.32076563293554,38.61334228515625,113528400,42.32324661890869,40.21757221221924,38.111897805529786,37.83660799078718,0.9177551139371893,40.21757221221924,40.189808864214704,0.43575632849817136
AAPL,2018-04-26,38.724248173460126,39.10412914500268,38.54728505504571,38.74784469604492,111852000,42.35600579993111,40.19091033935547,38.025814878779826,39.01514440637375,0.8919757550814592,40.19091033935547,40.052478943436626,0.34833143915744547
AAPL,2018-04-27,38.69591787929163,38.773782048526435,37.90076510911906,38.299522399902344,142623200,42.43165645925029,40.12649517059326,37.821333881936226,36.52918926268864,0.890621553961882,40.12649517059326,39.885530701195265,-1.1570251188405822
AAPL,2018-04-30,38.254701595177096,39.46512666359807,38.18627385193452,38.99322509765625,169709600,42.442568152451884,40.10974292755127,37.77691770265065,42.621435863389856,0.9183523580834295,40.10974292755127,39.80054921514393,1.8112567841203076
AAPL,2018-05-01,39.264572338688374,39.922873467208575,38.995588578602664,39.8992805480957,214277600,42.44665474054741,40.11811981201172,37.78958488347603,49.446693812325094,0.9191592160454934,40.11811981201172,39.80995219923458,2.3236227528507625
AAPL,2018-05-02,41.34565412103842,41.94025109400596,41.008246234203796,41.66183090209961,266157600,42.596781245431536,40.176635932922366,37.756490620413196,59.53132124307018,0.9992885967501193,40.176635932922366,39.98632159950744,4.417499087180987
AAPL,2018-05-03,41.49902620268934,41.881265331356566,41.15925648817477,41.737335205078125,136272800,42.72768352059292,40.22488803863526,37.722092556677595,59.90035464693532,0.9794829000666676,40.22488803863526,40.15308480003798,0.1812313605610516
AAPL,2018-05-04,42.05823007282932,43.473934871914736,42.0393535768027,43.37483596801758,224805200,43.24730525463553,40.40716018676758,37.567015118899626,66.94124577441809,1.0335626691216635,40.40716018676758,40.459918244607465,3.923347657183962
AAPL,2018-05-07,43.69336083223612,44.28087953182669,43.5919037316787,43.68864440917969,169805600,43.75982539702828,40.58542098999023,37.411016582952186,68.09731059811857,1.0244541615993386,40.58542098999023,40.767415974566724,0.7234804101472481
AAPL,2018-05-08,43.64852865609634,43.938747057989126,43.33707195137426,43.89863586425781,113611200,44.22411215003966,40.73642921447754,37.24874627891542,68.88152654957936,0.994255657671876,40.73642921447754,41.06562739263254,0.48065454517514095
AAPL,2018-05-09,44.01662501534543,44.217181046794146,43.70281000108883,44.20774459838867,92844800,44.71370224825285,40.912449264526366,37.11119628079988,70.04865600153485,0.9599781853885503,40.912449264526366,41.3648766503236,0.7041420036073109
AAPL,2018-05-10,44.29740016909847,44.91794826437476,44.27616186292336,44.840084075927734,111957200,45.26990339059316,41.100029945373535,36.93015650015391,72.33457964969159,0.9421371482883742,41.100029945373535,41.695848786095425,1.430381674712522
AAPL,2018-05-11,44.88271711722677,45.01772578201182,44.39951946149734,44.66954040527344,104848800,45.723460125173474,41.27212295532227,36.82078578547106,70.76588172829281,0.9189992320188105,41.27212295532227,41.979057511731426,-0.38033753541923954
AAPL,2018-05-14,44.76902697979306,44.892195521034246,44.496638697297,44.56532669067383,83115200,46.10369873423297,41.42614631652832,36.748593898823664,69.77016215399216,0.8816104885701271,41.42614631652832,42.22536886210689,-0.2332992765408104
AAPL,2018-05-15,44.240836785644596,44.309528405658426,43.842912584680555,44.16030502319336,94780800,46.3532994086799,41.53136787414551,36.709436339611116,65.88982433363883,0.870239318386066,41.53136787414551,42.409648496496075,-0.9088268785545028
AAPL,2018-05-16,44.072664763164404,44.63876159628058,44.05608278213679,44.57243728637695,76732400,46.661462704478375,41.661915397644044,36.662368090809714,67.84927194461378,0.8496992823687606,41.661915397644044,42.61562838124664,0.933264077245699
AAPL,2018-05-17,44.529793398825596,44.745337415133605,44.14134215417004,44.290565490722656,69176000,46.94619133437864,41.83782901763916,36.72946670089968,65.09505959761361,0.8321489951255323,41.83782901763916,42.77514620119673,-0.6323903578421719
AAPL,2018-05-18,44.33793984401655,44.48479227123444,44.086868166177105,44.12950134277344,73190800,47.128632654720235,42.089216232299805,37.049799809879374,63.50864386255291,0.8011329315492325,42.089216232299805,42.904132405156425,-0.3636534014968884
AAPL,2018-05-21,44.529795015175026,44.83060900411695,44.27161781574119,44.44215774536133,73603200,47.28964518155308,42.36189861297608,37.43415204439908,65.2776572910555,0.7939882693916811,42.36189861297608,43.050611008985456,0.7084974746470518
AAPL,2018-05-22,44.61980751317354,44.73823783050188,44.24082905204025,44.33083724975586,60962800,47.30852005590986,42.65614986419678,38.003779672483695,64.08641637682416,0.7728040200395349,42.65614986419678,43.17253731763026,-0.25048400269693794
AAPL,2018-05-23,44.13897043524761,44.64821923548736,43.99921994654716,44.61505889892578,80233600,47.29016562909732,42.95623569488525,38.622305760673186,65.8023406980127,0.7639608249610113,42.95623569488525,43.30992032537269,0.6411375620285265
AAPL,2018-05-24,44.71218274091747,44.72876110585403,44.10582009820154,44.56532669067383,92936000,47.17397132945626,43.2471097946167,39.32024825977714,65.21518485347332,0.7538879808675457,43.2471097946167,43.42948283635375,-0.1114695564217949
AAPL,2018-05-25,44.584265016648736,44.920606599416736,44.44688544945524,44.66716766357422,69844000,46.80931096710042,43.56549205780029,40.32167314850016,65.88647174178898,0.7338760643742567,43.56549205780029,43.54735758180332,0.2285206470206358
AAPL,2018-05-29,44.435040612615495,44.70742879935333,44.262129808938624,44.50609588623047,90056400,46.333978503323245,43.841135597229005,41.348292691134766,63.78970250431022,0.7132634162342887,43.841135597229005,43.638665991748766,-0.36060441207491634
AAPL,2018-05-30,44.4634713145271,44.529791992187505,44.24082177629322,44.41136169433594,74762000,45.78954675530724,44.06673965454102,42.34393255377479,62.529298060986115,0.6829567590671458,44.06673965454102,43.71225605866183,-0.21285666605468379
AAPL,2018-05-31,44.34504102088553,44.58426892145429,44.089231143797164,44.26213836669922,109931200,45.52014734570801,44.196755027771,42.873362709833984,60.50143026072133,0.6695339746807157,44.196755027771,43.764625802284435,-0.33600259470483174
AAPL,2018-06-01,44.52742739677085,45.06509837950518,44.47057954922888,45.06036376953125,93770000,45.124718032232124,44.36290645599365,43.60109487975518,66.71906387867683,0.6790644059753762,44.36290645599365,43.8880294182127,1.8034045174658342
AAPL,2018-06-04,45.39197328622363,45.813584939827706,45.32328529029768,45.43697738647461,105064800,45.22318036473545,44.466013526916505,43.70884668909756,69.18383977256855,0.6843613177125961,44.466013526916505,44.03554827233288,0.8357979950397443
AAPL,2018-06-05,45.730688562081966,45.936756176135674,45.56251590616901,45.787532806396484,86264000,45.44140058556421,44.57095794677734,43.70051530799047,71.31347488823752,0.671176851423201,44.57095794677734,44.2024039422437,0.7715201144216755
AAPL,2018-06-06,45.863321352463835,45.9699079047771,45.45828811662611,45.94622039794922,83734400,45.67514071137944,44.67333717346192,43.67153363554439,72.2484184185367,0.6597799183323291,44.67333717346192,44.36848169992994,0.3465737982077277
AAPL,2018-06-07,45.98412257565429,45.998333635184984,45.55777271870154,45.82305908203125,85388800,45.84887900443008,44.754102897644046,43.65932679085801,70.332489202752,0.6441214182002657,44.754102897644046,44.50701287917768,-0.2680553805106123
AAPL,2018-06-08,45.280653100957494,45.47724788750937,44.949049614127176,45.40618896484375,106627200,45.913290395792856,44.78240814208984,43.65152588838683,64.13315762140599,0.6605419931791091,44.78240814208984,44.59264869686017,-0.9097387331588491
AAPL,2018-06-11,45.32327512407509,45.47012753262255,45.05325419734273,45.29484939575195,73234000,45.964740896723605,44.81367359161377,43.66260628650394,62.54741856389958,0.6431370890434455,44.81367359161377,44.65952495389748,-0.24520791466996483
AAPL,2018-06-12,45.33275042239878,45.62172064565773,45.275902576867104,45.543556213378906,67644400,46.0498496139103,44.86258506774902,43.67532052158775,64.65003897986267,0.6219000161682443,44.86258506774902,44.743718407181426,0.5490841032584903
AAPL,2018-06-13,45.576715856033054,45.685673321417624,45.10773288373838,45.169315338134766,86553600,46.06177111614619,44.9130355834961,43.764300050846,59.25889555258789,0.618760046276173,44.9130355834961,44.7842514482246,-0.8217208017107014
AAPL,2018-06-14,45.370657723062614,45.37539594798751,45.05563262838003,45.19301223754883,86440400,46.08783796977674,44.94406433105469,43.80029069233264,59.48925567787018,0.5974031372284093,44.94406433105469,44.82318104720787,0.05246238344918108
AAPL,2018-06-15,45.01063600516736,45.041429050985165,44.59139157772378,44.7287712097168,246876800,46.075098583416576,44.96597461700439,43.85685065059221,53.14900637341007,0.5977043888424547,44.96597461700439,44.814189634113475,-1.027240727818346
AAPL,2018-06-18,44.50138542634728,44.818777868079216,44.340318285604106,44.70508575439453,73939600,46.04380964675249,44.99475383758545,43.945698028418406,52.83958514826023,0.5891869026733587,44.99475383758545,44.80379878842596,-0.052953512206299624
AAPL,2018-06-19,43.852372884706874,44.13423758691221,43.45207787832828,43.98264694213867,134314000,46.08632133127193,44.971778297424315,43.8572352635767,44.357116330412815,0.6366026864871366,44.971778297424315,44.725593850684305,-1.6160103488557676
AAPL,2018-06-20,44.138975680951184,44.34030502892865,43.9921196465491,44.174503326416016,82514800,46.09839104459189,44.963961601257324,43.829532157922756,46.79963210427187,0.6166780722230536,44.963961601257324,44.673109038849226,0.4362092725563871
AAPL,2018-06-21,44.352159696352906,44.61270787456432,43.80501213631587,43.92818069458008,102847600,46.14305658254505,44.929617691040036,43.71617879953502,44.121739718569735,0.6303221912248679,44.929617691040036,44.602163482252166,-0.5576126799113013
AAPL,2018-06-22,44.084502131990305,44.09160766221041,43.748160449481254,43.800270080566406,108801600,46.193334309376375,44.891364860534665,43.589395411692955,42.753661444459546,0.6098311213323168,44.891364860534665,44.52579268209162,-0.291181223513437
AAPL,2018-06-25,43.44024047192091,43.80026966118751,42.80782298894085,43.148902893066406,126652400,46.321856292598575,44.81545162200928,43.30904695141998,36.54020480532765,0.6371608334961196,44.81545162200928,44.394660321232074,-1.487130527510161
AAPL,2018-06-26,43.343127831502315,44.18161286848564,43.236537657014225,43.6842041015625,98276800,46.35527574250379,44.77435703277588,43.19343832304797,43.77234681700406,0.6654143436334846,44.77435703277588,44.32699782412069,1.2405905425282748
AAPL,2018-06-27,43.8736935114792,44.35925852613653,43.589461478135476,43.62025451660156,101141200,46.38800549118553,44.73480167388916,43.081597856592786,43.13983169146158,0.6728702510883109,44.73480167388916,44.2596889376903,-0.1463906377057067
AAPL,2018-06-28,43.60604910838174,44.10582524734597,43.53499018728502,43.937652587890625,69460800,46.39620581937208,44.71857738494873,43.04094895052538,47.21663182056178,0.6655820231577853,44.71857738494873,44.22901880913795,0.7276392006567933
AAPL,2018-06-29,44.12476587725427,44.33794261618318,43.32417939272685,43.845272064208984,90950800,46.36920865201739,44.65782279968262,42.94643694734785,46.1788286068714,0.6904521088933956,44.65782279968262,44.1924715000971,-0.21025366227029885
AAPL,2018-07-02,43.539719290285504,44.363993205372445,43.44497287727165,44.335567474365234,70925200,46.28086547741856,44.60275230407715,42.92463913073574,52.185596380059344,0.7067784102653525,44.60275230407715,44.206099688122634,1.118240090831768
AAPL,2018-07-03,44.48005351109388,44.517952077082704,43.47339589258004,43.56340408325195,55819200,46.13529290255212,44.491545867919925,42.847798833287726,43.87968551950723,0.7309053941394464,44.491545867919925,44.144890582896856,-1.7416341666535495
AAPL,2018-07-05,43.880787723981065,44.15317954692979,43.648665378274295,43.91394805908203,66416800,45.90786217470843,44.389932250976564,42.8720023272447,47.93132786277766,0.7208246848207602,44.389932250976564,44.12289605681926,0.8046753535609241
AAPL,2018-07-06,43.91869829487289,44.631647501648864,43.866588666289246,44.5226936340332,69940800,45.696028986358876,44.32491397857666,42.953798970794445,54.125211885824044,0.7239842670021072,44.32491397857666,44.16097201655392,1.386223744064563
AAPL,2018-07-09,44.88508594898369,45.16457973616899,44.83771454945132,45.14089584350586,79026400,45.645285975334154,44.311649322509766,42.97801266968538,59.40631301920469,0.7181201123687985,44.311649322509766,44.25429809531125,1.3885103505959062
AAPL,2018-07-10,45.171691937165185,45.306700615681194,45.04615247930805,45.086421966552734,63756400,45.60693479219409,44.3012279510498,42.99552110990552,58.76435474519024,0.6854363997976805,44.3012279510498,44.33354798781044,-0.12067522350902582
AAPL,2018-07-11,44.64822188778537,44.95140315841742,44.43741610407706,44.50136947631836,75326000,45.42951865096948,44.249118614196775,43.06871857742407,52.23557775554059,0.6828342185603944,44.249118614196775,44.34953098671596,-1.2976245723566038
AAPL,2018-07-12,44.892191382758085,45.33749048866911,44.84008175912143,45.24748229980469,72164400,45.4460385941066,44.25302696228027,43.06001533045395,58.558876983016354,0.6937832752597056,44.25302696228027,44.43505015939108,1.6766064331646513
AAPL,2018-07-13,45.25933113567527,45.439343919412806,45.21669434145454,45.318546295166016,50055600,45.473169799412766,44.259303665161134,43.0454375309095,59.114068600404856,0.6601308683096027,44.259303665161134,44.5191926485125,0.15705624213622205
AAPL,2018-07-16,45.363547931054796,45.63119797975706,45.1029997977627,45.21906280517578,60172400,45.55315456746146,44.28381824493408,43.0144819224067,57.943750131321536,0.6507071050013712,44.28381824493408,44.585846949147104,-0.21952047919252538
AAPL,2018-07-17,44.944307232235744,45.44645064134096,44.81403315509809,45.34696960449219,62138000,45.656680668968114,44.31591243743897,42.97514420590982,59.06583686060826,0.6494007036614784,44.31591243743897,44.65833482108473,0.2828603499977156
AAPL,2018-07-18,45.42512393015286,45.42986215395854,44.98693039037477,45.0982551574707,65573600,45.74479607885591,44.37169284820557,42.998589617555226,55.94038102411543,0.6346529222273559,44.37169284820557,44.70023199597863,-0.5484698298270585
AAPL,2018-07-19,44.930092856052,45.607514392968014,44.930092856052,45.44881820678711,81147200,45.882279963147674,44.43540859222412,42.98853722130057,59.216162350110466,0.6377078232765457,44.43540859222412,44.77152592081754,0.777331735102238
AAPL,2018-07-20,45.42512096180368,45.57907889047285,45.04377528999584,45.34458923339844,82704800,45.9851612326682,44.50622901916504,43.027296805661884,57.83925765223991,0.6303932359337215,44.50622901916504,44.82610337915858,-0.2293326372413973
AAPL,2018-07-23,45.16457874882284,45.467763650455545,44.89929602587602,45.38486099243164,63957600,46.07436904992841,44.5854585647583,43.09654807958819,58.24326289537794,0.6259699779798504,44.5854585647583,44.87931838994649,0.08881271109528743
